Product Code,Description,Type,Category,,Old Sales Price,New Sales Price,Difference,Percentage Difference, ,  ,Old Distributor Price,New Distributor Price,Difference ,Percentage Difference 
FF-GU/35-FP-01-B,GUK Fast Fit Tri-Creaser Poly Bands,consumable,NEGLECTED,,1316.4,1316.4,0,0,,,578,789.84,211.84,36.7
FF-SMY/30-FP-01,Tri-Creaser Fast Fit to fit Smyth 30mm shafts,tool,Fast-Fit Tri-Creaser,,1316,1316,0,0,,,578,789.6,211.6,36.6
SC-SH-01,"Spine-Creaser to fit Harris, Heidelberg Prosetter, Macey & S",tool,Spine-Creaser,,1440,1440,0,0,,,640,864,224,35
SC-OS-02,Spine-Creaser to fit Osako machines (with 'V' shaped groove,tool,Spine-Creaser,,1440,1440,0,0,,,640,864,224,35
SC-OS-01,Spine-Creaser to fit Osako Tener 310 machine,tool,Spine-Creaser,,1440,1440,0,0,,,640,864,224,35
SC-MU-03,Spine-Creaser to fit M�ller Martini 292 stitching machine co,tool,Spine-Creaser,,1440,1440,0,0,,,640,864,224,35
SC-MU-02,"Spine-Creaser to fit M�ller Martini 1553, 1554, Primera E140",tool,Spine-Creaser,,1440,1440,0,0,,,640,864,224,35
SC-HOR/25-FP,Spine-Creaser to fit Horizon StitchLiner 5500 & 6000 machine,tool,Spine-Creaser,,1440,1440,0,0,,,640,864,224,35
FF-ST/25-FP-DSF-01-B,Tri Creaser Fast Fit 25mm Advance System,tool,Fast-Fit Tri-Creaser,,1747,1747,0,0,,,777,1048.2,271.2,34.9
FF-SM/35-FP-DSF-01-B,Tri Creaser Fast Fit 35mm Advance System,tool,Fast-Fit Tri-Creaser,,1747,1747,0,0,,,777,1048.2,271.2,34.9
FF-SM/35-DSF-SV,Tri Creaser Fast Fit 35mm Advance System Short Version,tool,Fast-Fit Tri-Creaser,,1747,1747,0,0,,,777,1048.2,271.2,34.9
FF-RO/25-FP-DSF-01-B,Tri Creaser Fast Fit Rollem Advance System,tool,Fast-Fit Tri-Creaser,,1747,1747,0,0,,,777,1048.2,271.2,34.9
FF-PET/40-FP-DSF-01-B,Tri Creaser Fast Fit Petratto 40mm Advance System,tool,Fast-Fit Tri-Creaser,,1747,1747,0,0,,,777,1048.2,271.2,34.9
FF-MF/30-FP-DSF-01-B,Tri Creaser Fast Fit 30mm Advance System,tool,Fast-Fit Tri-Creaser,,1747,1747,0,0,,,777,1048.2,271.2,34.9
FF-HO/20-FP-DSF-01-B,Tri Creaser Fast Fit Horizon 20mm Advance System,tool,Fast-Fit Tri-Creaser,,1747,1747,0,0,,,777,1048.2,271.2,34.9
FF-HH/35-FP-DSF-01-B,Tri-Creaser Fast Fit H&H 35mm Advance System,tool,Fast-Fit Tri-Creaser,,1747,1747,0,0,,,777,1048.2,271.2,34.9
FF-36-DSF-SV,Tri Creaser Fast Fit 36mm Advance System Short Version,tool,Fast-Fit Tri-Creaser,,1747,1747,0,0,,,777,1048.2,271.2,34.9
SC-HOR/25-FP-DSF-01,"Spine-Creaser to fit Horizon StitchLiner MkIII, MkIV & MkV m",tool,Spine-Creaser,,1747,1747,0,0,,,777,1048.2,271.2,34.9
SC-MU/ADJ-6C-FP,"Quad-Creaser (Lay Flat) to fit Muller Martini Corona, Bolero",tool,Quad-Creaser,,2880,2880,0,0,,,1283,1728,445,34.7
UC-GB/29-FP,Uchida Gripper Boss Support Rollers,consumable,NEGLECTED,,170,170,0,0,,,76,102,26,34.2
QC-DEL-UB/6-FP,"Quad-Creaser to fit Harris, Goss & (old) UB binder 1 1/2"" Sh",tool,Quad-Creaser,,2276.4,2276.4,0,0,,,1018,1365.84,347.84,34.2
MOULD-34,Heavy Gripper Crease for Web Enhancer Blue Dot,consumable,Rubber Creasing Band,,21,26,5,23.8,,,11.7,15.6,3.9,33.3
MOULD-33A,Light Gripper Crease for Web Enhancer Orange Dot,consumable,Rubber Creasing Band,,21,26,5,23.8,,,11.7,15.6,3.9,33.3
MOULD-33,Extra Heavy Gripper Crease for Web Enhancer Yellow Dot,consumable,Rubber Creasing Band,,21,26,5,23.8,,,11.7,15.6,3.9,33.3
QC-MU/PAN-FP-6,Quad-Creaser to fit Muller Martini Pantera binder 30mm shaft,tool,Quad-Creaser,,2396.4,2396.4,0,0,,,1081,1437.84,356.84,33
QC-MPB-2S/30-FP-6,Quad-Creaser to fit Muller Martini RB5 binder 30mm shafts,tool,Quad-Creaser,,1680,1680,0,0,,,766,1008,242,31.6
MT-SH/COMBO-65,"Shoei 65mm O/D Multi-Tool Micro-Perf, Cut & Crease Combo",tool,Multi-Tool,,2230.8,2230.8,0,0,,,1020,1338.48,318.48,31.2
MT-HO/COMBO,20mm Horizon Multi-Tool Micro Perf Cutting Crease,tool,Multi-Tool,,2230.8,2230.8,0,0,,,1020,1338.48,318.48,31.2
MT-GUK/COMBO-01,"GUK 59.4mm O/D Micro-Perf, Cut & Crease Multi-Tool Combo",tool,Multi-Tool,,2230.8,2230.8,0,0,,,1020,1338.48,318.48,31.2
MT-GUK/COMBO,GUK 59.4mm O/D Micro-Perf/Cut & Crease Multi-Tool Combo,tool,Multi-Tool,,2230.8,2230.8,0,0,,,1020,1338.48,318.48,31.2
MT-BF/COMBO-28-01,"28mm Large Baum Multi-Tool Micro-Perf,Cut & Crease Combo",tool,Multi-Tool,,2230.8,2230.8,0,0,,,1020,1338.48,318.48,31.2
MT-BF/COMBO-28,"28mm Large Baum Multi-Tool Micro-Perf, Cut & Crease Combo",tool,Multi-Tool,,2230.8,2230.8,0,0,,,1020,1338.48,318.48,31.2
MT-04/COMBO-01,30mm Multi-Tool Perf Cut & Crease Combo (no lug),tool,Multi-Tool,,2230.8,2230.8,0,0,,,1020,1338.48,318.48,31.2
MT-04/COMBO,30mm Micro Perf/Cut & Crease Multi-Tool Combo,tool,Multi-Tool,,2230.8,2230.8,0,0,,,1020,1338.48,318.48,31.2
MT-03/COMBO-01-B,25mm Multi-Tool Perf Cut & Crease Combo (no Lugs) Poly Bands,tool,Multi-Tool,,2230.8,2230.8,0,0,,,1020,1338.48,318.48,31.2
MT-03/COMBO-01,25mm Multi-Tool Perf Cut & Crease Combo (no lug),tool,Multi-Tool,,2230.8,2230.8,0,0,,,1020,1338.48,318.48,31.2
MT-03/COMBO,25mm Micro-Perf/Cut & Crease Multi-Tool Combo,tool,Multi-Tool,,2230.8,2230.8,0,0,,,1020,1338.48,318.48,31.2
MT-02/COMBO-FIX-01-B,"35mm Micro-Perf,Cut & Fixed Crease Multi-Tool Combo (no lug)",tool,Multi-Tool,,2230.8,2230.8,0,0,,,1020,1338.48,318.48,31.2
MT-02/COMBO-FIX-01,35mm Multi-Tool Cut Perf & Fixed Crease Combo (no lug),tool,Multi-Tool,,2230.8,2230.8,0,0,,,1020,1338.48,318.48,31.2
MT-02/COMBO-FIX,35mm Micro-Perf/Cut & Fixed Crease Multi-Tool,tool,Multi-Tool,,2230.8,2230.8,0,0,,,1020,1338.48,318.48,31.2
MT-02/COMBO-01-B,"35mm Micro-Perf, Cut & Crease Multi-Tool Combo (no lugs)",tool,Multi-Tool,,2230.8,2230.8,0,0,,,1020,1338.48,318.48,31.2
MT-02/COMBO-01,35mm Multi-Tool Cut Perf & Crease Combo (no lugs),tool,Multi-Tool,,2230.8,2230.8,0,0,,,1020,1338.48,318.48,31.2
MT-02/COMBO,35mm Multi Tool Cut Perf and Crease Combo,tool,Multi-Tool,,2230.8,2230.8,0,0,,,1020,1338.48,318.48,31.2
MT-01/COMBO,36mm Multi Tool Combo Device,tool,Multi-Tool,,2230.8,2230.8,0,0,,,1020,1338.48,318.48,31.2
MT-04/COMBO-01-B,"30mm Micro-Perf, Cut & Crease Multi-Tool Combo (no lugs)",consumable,NEGLECTED,,2230.8,2230.8,0,0,,,1020,1338.48,318.48,31.2
SC-MU/ADJ-LF-4C-FP,Quad-Creaser Lay Flat Attachment to fit Muller Martini Coron,tool,Spine-Creaser,,1800,1800,0,0,,,831,1080,249,30
FF-MF/30-FP-02,Tri-Creaser Fast Fit to fit Meccanotecnica 30mm shafts,tool,Fast-Fit Tri-Creaser,,1316.4,1316.4,0,0,,,608,789.84,181.84,29.9
PD-DEL-ST/25-FP,Standard Micro-Perforator to fit Stahl/Heidelberg 25mm shaft,tool,Micro-Perforator,,908.4,908.4,0,0,,,420,545.04,125.04,29.8
PD-DEL-SM/35-FP,Standard Micro-Perforator to fit Stahl/Heidelberg & MBO 35mm,tool,Micro-Perforator,,908.4,908.4,0,0,,,420,545.04,125.04,29.8
PD-DEL-ROS-BA/25-FP,Standard Micro-Perforator to fit Rosback 25.43mm shafts,tool,Micro-Perforator,,908.4,908.4,0,0,,,420,545.04,125.04,29.8
PD-DEL-RO/20-FP,Standard Micro-Perforator to fit Rollem 25.43mm shafts,tool,Micro-Perforator,,908.4,908.4,0,0,,,420,545.04,125.04,29.8
PD-DEL-QC/36-FP,Standard Micro-Perforator to fit Agor & Multigraf 36mm shaft,tool,Micro-Perforator,,908.4,908.4,0,0,,,420,545.04,125.04,29.8
PD-DEL-PET/40-FP,Standard Micro-Perforator to fit Petratto 40mm shafts,tool,Micro-Perforator,,908.4,908.4,0,0,,,420,545.04,125.04,29.8
PD-DEL-MF/40-FP,Standard Micro-Perforator to fit MBO 40mm shafts,tool,Micro-Perforator,,908.4,908.4,0,0,,,420,545.04,125.04,29.8
PD-DEL-MF/30-FP,Standard Micro-Perforator to fit MBO & Horizon 30mm shafts,tool,Micro-Perforator,,908.4,908.4,0,0,,,420,545.04,125.04,29.8
PD-DEL-MB/20-FP,Standard Micro-Perforator to fit MB & GUK 20mm shafts,tool,Micro-Perforator,,908.4,908.4,0,0,,,420,545.04,125.04,29.8
PD-DEL-HO/20-FP,Standard Micro-Perforator to fit Horizon 20mm shafts,tool,Micro-Perforator,,908.4,908.4,0,0,,,420,545.04,125.04,29.8
PD-DEL-HH/35-FP,Standard Micro-Perforator to fit Herzog and Heymann 35mm sha,tool,Micro-Perforator,,908.4,908.4,0,0,,,420,545.04,125.04,29.8
PD-DEL-HH/30-FP,Standard Micro-Perforator to fit Herzog and Heymann 30mm sha,tool,Micro-Perforator,,908.4,908.4,0,0,,,420,545.04,125.04,29.8
PD-DEL-GU/35-FP,Standard Micro-Perforator to fit GUK 35mm shafts,tool,Micro-Perforator,,908.4,908.4,0,0,,,420,545.04,125.04,29.8
PD-DEL-DM/30-FP,Standard Micro-Perforator to fit Dick Moll 29.62mm shafts,tool,Micro-Perforator,,908.4,908.4,0,0,,,420,545.04,125.04,29.8
PD-DEL-BF-28-FP,Standard Micro-Perforator to fit Baumfolder 28.58mm or 1 1/8,tool,Micro-Perforator,,908.4,908.4,0,0,,,420,545.04,125.04,29.8
PD-DEL-BF-22-FP,"Standard Micro-Perforator to fit Baumfolder 22.24mm or 7/8""",tool,Micro-Perforator,,908.4,908.4,0,0,,,420,545.04,125.04,29.8
MOULD-88BL,Blue Gripper Band,consumable,Gripper Band,,19,21,2,10.5,,,9.72,12.6,2.88,29.6
MOULD-88,Black Gripper Band,consumable,Gripper Band,,19,21,2,10.5,,,9.72,12.6,2.88,29.6
CK-HH/45-02,Long Cutting Knife - 73.5mm Outer Diameter,consumable,Cutting Knife,,54,99,45,83.3,,,46,59.4,13.4,29.1
SHC-ADJ/04-FP,35mm Special Adjustable Spine & Hinge Creaser,tool,Spine and Hinge Creaser,,2036.4,2036.4,0,0,,,955,1221.84,266.84,27.9
SHC-ADJ-MF/30-FP,30mm Special Adjustable Spine & Hinge Creaser,tool,Spine and Hinge Creaser,,2036.4,2036.4,0,0,,,955,1221.84,266.84,27.9
PD-MU/BR-FP,Muller Micro-Perforator with Floating Blade Holder,tool,Micro-Perforator,,908.4,908.4,0,0,,,430,545.04,115.04,26.8
QC-MU/SIG-FP-6,Quad-Creaser to fit Muller Martini Sigma binder 30mm shafts,tool,Quad-Creaser,,2276.4,2276.4,0,0,,,1081,1365.84,284.84,26.3
TC-DEL-ST/25-FP,"Stahl/Heidleberg, GUK De-lux Tri-Creaser-25mm I/D",tool,Deluxe Tri-Creaser,,878.4,878.4,0,0,,,418,527.04,109.04,26.1
TC-DEL-SM/35-FP,Stahl/MBO De-lux Tri-Creaser - 35mm I/D,tool,Deluxe Tri-Creaser,,878.4,878.4,0,0,,,418,527.04,109.04,26.1
TC-DEL-SH/65-FP,DISCONTINUED  -Shoei De-lux Tri-Creaser - 35mm I/D0-65mm O/D,tool,Deluxe Tri-Creaser,,878.4,878.4,0,0,,,418,527.04,109.04,26.1
TC-DEL-SH/55-FP,DISCONTINUED - Shoei De-lux Tri-Creaser - 35mm I/D 55mm O/D,tool,Deluxe Tri-Creaser,,878.4,878.4,0,0,,,418,527.04,109.04,26.1
TC-DEL-MF/30-FP-2,MBO De-lux Tri-Creaser - 30mm I/D with 49.95mm O/D,tool,Deluxe Tri-Creaser,,878.4,878.4,0,0,,,418,527.04,109.04,26.1
TC-DEL-HH/30-FP,DISCONTINUED - H&H De-lux Tri-Creaser - 30mm I/D,tool,Deluxe Tri-Creaser,,878.4,878.4,0,0,,,418,527.04,109.04,26.1
TC-DEL-GU/35-FP,DISCONTINUED -GUK De-lux Tri-Creaser - 35mm I/D & 59.4mm O/D,tool,Deluxe Tri-Creaser,,878.4,878.4,0,0,,,418,527.04,109.04,26.1
TC-DEL-BO/35-FP,Bonelli De-lux Tri-Creaser - 30mm I/D,tool,Deluxe Tri-Creaser,,878.4,878.4,0,0,,,418,527.04,109.04,26.1
TC-DEL-BF/22-FP,Small Baum De-lux Tri-Creaser - 22mm I/D,tool,Deluxe Tri-Creaser,,878.4,878.4,0,0,,,418,527.04,109.04,26.1
MOULD-170X,Quad-Creaser Yellow Split Creasing Rib,consumable,Rubber Creasing Band,,26,26,0,0,,,12.54,15.6,3.06,24.4
MOULD-170,Quad-Creaser Yellow Split Creasing Rib,consumable,Rubber Creasing Band,,26,26,0,0,,,12.54,15.6,3.06,24.4
MOULD-169X,Quad-Creaser Orange Split Creasing Rib,consumable,Rubber Creasing Band,,26,26,0,0,,,12.54,15.6,3.06,24.4
MOULD-169,Quad-Creaser Orange Split Creasing Rib,consumable,Rubber Creasing Band,,26,26,0,0,,,12.54,15.6,3.06,24.4
MOULD-167X,Quad-Creaser Blue Split Creasing Rib,consumable,Rubber Creasing Band,,26,26,0,0,,,12.54,15.6,3.06,24.4
MOULD-167,Quad-Creaser Blue Split Creasing Rib,consumable,Rubber Creasing Band,,26,26,0,0,,,12.54,15.6,3.06,24.4
MOULD-150,Muller Trend Binder Split Lugged Gripper Crease,consumable,Rubber Creasing Band,,26,26,0,0,,,12.54,15.6,3.06,24.4
SC-MU-02-TEMPO,Spine-Creaser to fit M�ller Martini Tempo stitching machine,tool,Spine-Creaser,,1323.6,1323.6,0,0,,,640,794.16,154.16,24.1
TWS-ID/MBO30-5,Waste Stripper - 5mm Width - 30mm Inside Diameter,consumable,Waste-Stripper,,42,42,0,0,,,20.3,25.2,4.9,24.1
TWS-ID/MBO30-4,Waste Stripper - 4mm Width - 30mm Inside Diameter,consumable,Waste-Stripper,,42,42,0,0,,,20.3,25.2,4.9,24.1
TWS-ID/MBO30-3,Waste Stripper - 3mm Width - 30mm Inside Diameter,consumable,Waste-Stripper,,42,42,0,0,,,20.3,25.2,4.9,24.1
TWS-ID/MBO-40.5,Waste Stripper - 5mm Width - 40mm Inside Diameter,consumable,Waste-Stripper,,42,42,0,0,,,20.3,25.2,4.9,24.1
TWS-ID/MBO-40.4,Waste Stripper - 4mm Width - 40mm Inside Diameter,consumable,Waste-Stripper,,42,42,0,0,,,20.3,25.2,4.9,24.1
TWS-ID/MBO-40.3,Waste Stripper - 3mm Width - 40mm Inside Diameter,consumable,Waste-Stripper,,42,42,0,0,,,20.3,25.2,4.9,24.1
TWS-ID/MBO-35.3,35mm MBO Waste Stripper-3mm Thick,consumable,Waste-Stripper,,42,42,0,0,,,20.3,25.2,4.9,24.1
TWS-ID/MB-5,Waste Stripper - 5mm Width - 20mm Inside Diameter,consumable,Waste-Stripper,,42,42,0,0,,,20.3,25.2,4.9,24.1
TWS-ID/MB-4,Waste Stripper - 4mm Width - 20mm Inside Diameter,consumable,Waste-Stripper,,42,42,0,0,,,20.3,25.2,4.9,24.1
TWS-ID/MB-3,Waste Stripper - 3mm Width - 20mm Inside Diameter,consumable,Waste-Stripper,,42,42,0,0,,,20.3,25.2,4.9,24.1
TWS-ID/HO30.5,30mm Horizon Waste Stripper,consumable,Waste-Stripper,,42,42,0,0,,,20.3,25.2,4.9,24.1
TWS-ID/HO20-5,Waste Stripper - 5mm Width - 20mm Inside Diameter,consumable,Waste-Stripper,,42,42,0,0,,,20.3,25.2,4.9,24.1
TWS-ID/HO20-4,Waste Stripper - 4mm Width - 20mm Inside Diameter,consumable,Waste-Stripper,,42,42,0,0,,,20.3,25.2,4.9,24.1
TWS-ID/HO20-3,Waste Stripper - 3mm Width - 20mm Inside Diameter,consumable,Waste-Stripper,,42,42,0,0,,,20.3,25.2,4.9,24.1
TWS-ID/HH45.5,Waste Stripper - 5mm Width - 45mm Inside Diameter,consumable,Waste-Stripper,,42,42,0,0,,,20.3,25.2,4.9,24.1
TWS-ID/HH45.4,Waste Stripper - 4mm Width - 45mm Inside Diameter,consumable,Waste-Stripper,,42,42,0,0,,,20.3,25.2,4.9,24.1
TWS-ID/HH45.3,Waste Stripper - 3mm Width - 45mm Inside Diameter,consumable,Waste-Stripper,,42,42,0,0,,,20.3,25.2,4.9,24.1
TWS-ID/HH30.5,Waste Stripper - 5mm Width - 30mm Inside Diameter,consumable,Waste-Stripper,,42,42,0,0,,,20.3,25.2,4.9,24.1
TWS-ID/HH30.4,Waste Stripper - 4mm Width - 30mm Inside Diameter,consumable,Waste-Stripper,,42,42,0,0,,,20.3,25.2,4.9,24.1
TWS-ID/HH30.3,Waste Stripper - 3mm Width - 30mm Inside Diameter,consumable,Waste-Stripper,,42,42,0,0,,,20.3,25.2,4.9,24.1
TWS-ID/GUK35-CREASER-5,GUK Creaser 35mm Waste Stripper - 5mm Thick,consumable,Waste-Stripper,,42,42,0,0,,,20.3,25.2,4.9,24.1
TWS-ID/GUK35-CREASER-4,GUK Creaser 35mm Waste Stripper - 4mm Thick,consumable,Waste-Stripper,,42,42,0,0,,,20.3,25.2,4.9,24.1
TWS-ID/GUK35-CREASER-3,GUK Creaser 35mm Waste Stripper - 3mm Thick,consumable,Waste-Stripper,,42,42,0,0,,,20.3,25.2,4.9,24.1
TWS-ID/GUK35-5,Waste Stripper - 5mm Width - 35mm Inside Diameter,consumable,Waste-Stripper,,42,42,0,0,,,20.3,25.2,4.9,24.1
TWS-ID/GUK35-4,Waste Stripper - 4mm Width - 35mm Inside Diameter,consumable,Waste-Stripper,,42,42,0,0,,,20.3,25.2,4.9,24.1
TWS-ID/GUK35-3,Waste Stripper - 3mm Width - 35mm Inside Diameter,consumable,Waste-Stripper,,42,42,0,0,,,20.3,25.2,4.9,24.1
TWS-ID/GUK35-1,Waste Stripper - 1mm Width - 35mm Inside Diameter,consumable,Waste-Stripper,,42,42,0,0,,,20.3,25.2,4.9,24.1
TWS-ID/GUK20-5,20mm GUK Waste Stripper - 5mm Thick,consumable,Waste-Stripper,,42,42,0,0,,,20.3,25.2,4.9,24.1
TWS-ID/GUK20-4,20mm GUK Waste Stripper - 4mm Thick,consumable,Waste-Stripper,,42,42,0,0,,,20.3,25.2,4.9,24.1
TWS-ID/GUK20-3,20mm GUK Waste Stripper - 3mm Thick,consumable,Waste-Stripper,,42,42,0,0,,,20.3,25.2,4.9,24.1
TWS-ID/DCM-5,Waste Stripper - 5mm Width - 36mm Inside Diameter,consumable,Waste-Stripper,,42,42,0,0,,,20.3,25.2,4.9,24.1
TWS-ID/DCM-4,Waste Stripper - 4mm Width - 36mm Inside Diameter,consumable,Waste-Stripper,,42,42,0,0,,,20.3,25.2,4.9,24.1
TWS-ID/DCM-3,Waste Stripper - 3mm Width - 36mm Inside Diameter,consumable,Waste-Stripper,,42,42,0,0,,,20.3,25.2,4.9,24.1
TWS-ID/AGOR-5,Agor Waste Stripper 5mm,consumable,Waste-Stripper,,42,42,0,0,,,20.3,25.2,4.9,24.1
TWS-ID/AGOR-4,Agor Waste Stripper 4mm,consumable,Waste-Stripper,,42,42,0,0,,,20.3,25.2,4.9,24.1
TWS-ID/AGOR-3,Agor Waste Stripper 3mm,consumable,Waste-Stripper,,42,42,0,0,,,20.3,25.2,4.9,24.1
TWS-ID/35-4,Waste Stripper - 4mm Width - 35mm Inside Diameter,consumable,Waste-Stripper,,42,42,0,0,,,20.3,25.2,4.9,24.1
TWS-ID/35-3,Waste Stripper - 3mm Width - 35mm Inside Diameter,consumable,Waste-Stripper,,42,42,0,0,,,20.3,25.2,4.9,24.1
TWS-ID/35,Waste Stripper - 5mm Width - 35mm Inside Diameter,consumable,Waste-Stripper,,42,42,0,0,,,20.3,25.2,4.9,24.1
TWS-ID/25-4,Waste Stripper - 4mm Width - 25mm Inside Diameter,consumable,Waste-Stripper,,42,42,0,0,,,20.3,25.2,4.9,24.1
TWS-ID/25-3,Waste Stripper - 3mm Width - 25mm Inside Diameter,consumable,Waste-Stripper,,42,42,0,0,,,20.3,25.2,4.9,24.1
TWS-ID/25,Waste Stripper - 5mm Width - 25mm Inside Diameter,consumable,Waste-Stripper,,42,42,0,0,,,20.3,25.2,4.9,24.1
25MM-HO-SPRING,25mm Long Pressure Strengthening Spring,consumable,,,3.5,5,1.5,42.9,,,2.44,3,0.56,23
SP-SHC/35-RD,35/36mm Spine-Hinge Creaser Red Spacer Sets,consumable,Spacer,,40,40,0,0,,,19.57,24,4.43,22.6
MPB-12/4SHEET,12 tpi Micro-Perforation Blade with extra tie depth,consumable,NEGLECTED,,65,65,0,0,,,32,39,7,21.9
SHC-STA-ADJ/30-FP,Spine & Hinge Creaser Standard Adjustable 30mm,tool,Spine and Hinge Creaser,,1796.4,1796.4,0,0,,,892,1077.84,185.84,20.8
SHC-STA-ADJ/04-FP,35mm Standard Adjustable Spine & Hinge Creaser,tool,Spine and Hinge Creaser,,1796.4,1796.4,0,0,,,892,1077.84,185.84,20.8
SHC-STA-ADJ/03-FP,36mm Standard Adjustable Spine & Hinge Creaser - Agor Versio,tool,Spine and Hinge Creaser,,1796.4,1796.4,0,0,,,892,1077.84,185.84,20.8
SHC-ST-ADJ/25-FP,25mm 3-8mm Spine & Hinge. Fixed female,tool,Spine and Hinge Creaser,,1796.4,1796.4,0,0,,,892,1077.84,185.84,20.8
SC-MU-05,Spine-Creaser to fit M�ller Martini 0554.0401 & 0507.0400 st,tool,Spine-Creaser,,1916.4,1916.4,0,0,,,955,1149.84,194.84,20.4
CC-MU-01,Spine-Creaser to fit M�ller Martini (older) 1528 & 1529 stit,tool,Spine-Creaser,,1916.4,1916.4,0,0,,,955,1149.84,194.84,20.4
MT-HH/40-CUTTING-OPTION2,Multi-Tool Cutting Option 2 to fit Herzog and Heymann 40mm s,tool,Multi-Tool,,934.8,934.8,0,0,,,472,560.88,88.88,18.8
MPB-17/SH-55,Micro-Perf Blade - 17 TPI - Shoei 55mm,consumable,NEGLECTED,,63,63,0,0,,,32,37.8,5.8,18.1
MPB-1.5/1.5-35MM,Micro-Perf Blade - 35mm,consumable,NEGLECTED,,63,63,0,0,,,32,37.8,5.8,18.1
PD-WEB,Web Micro-Perforator,tool,Web-Tool,,960,960,0,0,,,490,576,86,17.6
FF-STA-ST/25-FIX-01,Fast Fit 25mm Standard Shortened Version. DISCONTINUED,tool,Deluxe Tri-Creaser,,878.4,878.4,0,0,,,451,527.04,76.04,16.9
FF-STA-ST/25-FIX,25mm Standard Fast-Fit Tri-Creaser,tool,Fast-Fit Tri-Creaser,,878.4,878.4,0,0,,,451,527.04,76.04,16.9
FF-STA-SM/35-FIX,35mm Standard Fast-Fit Tri-Creaser,tool,Fast-Fit Tri-Creaser,,878.4,878.4,0,0,,,451,527.04,76.04,16.9
QC-DEL-UB/6-FP-01,"Quad-Creaser to fit Harris, Goss & UB binder 30mm Shafts",tool,Quad-Creaser,,2516.4,2516.4,0,0,,,1298,1509.84,211.84,16.3
SHC-ADJ/DM-FP,Spine & Hinge Creaser to fit 29.62mm exit shaft,tool,Spine and Hinge Creaser,,2036.4,2036.4,0,0,,,1055,1221.84,166.84,15.8
PS-STA-SM/35-FP,Paper-Scorer Fixed - 35mm I/D,consumable,,,360,360,0,0,,,190,216,26,13.7
SC-MU-06,Muller Spine Creaser 1528.0444,tool,Spine-Creaser,,1800,1800,0,0,,,955,1080,125,13.1
SC-HD-04,"Spine-Creaser to fit Heidelberg ST-350, ST-400 (late models)",tool,Spine-Creaser,,2036.4,2036.4,0,0,,,1080,1221.84,141.84,13.1
QC-MU/PO-FP-6,Muller Pony,tool,Quad-Creaser,,1680,1680,0,0,,,892,1008,116,13
QC-MU/PA-FP-6,Muller Panda,tool,Quad-Creaser,,1680,1680,0,0,,,892,1008,116,13
QC-HO-2S/25-FP-6,"Quad-Creaser to fit Horizon BQ binder 470, 480 & 500 model 2",tool,Quad-Creaser,,1738.4,1738.4,0,0,,,924,1043.04,119.04,12.9
CP-AP-ST/25-FP,CP-Applicator to fit Stahl/Heidelberg 25mm shafts,tool,CP Applicator,,1436.4,1436.4,0,0,,,766,861.84,95.84,12.5
CP-AP-SM/35-FP-GUK,CP-Applicator to fit GUK 35mm shafts,tool,CP Applicator,,1436.4,1436.4,0,0,,,766,861.84,95.84,12.5
CP-AP-SM/35-FP,CP-Applicator to fit Stahl/Heidelberg & MBO 35mm shafts,tool,CP Applicator,,1436.4,1436.4,0,0,,,766,861.84,95.84,12.5
CP-AP-QC/36-FP,CP-Applicator to fit Agor & Multigraf 36mm shafts,tool,CP Applicator,,1436.4,1436.4,0,0,,,766,861.84,95.84,12.5
CP-AP-MF/40-FP,CP-Applicator to fit MBO 40mm shafts,tool,CP Applicator,,1436.4,1436.4,0,0,,,766,861.84,95.84,12.5
CP-AP-MF/30-FP,CP-Applicator to fit MBO & Horizon 30mm shafts,tool,CP Applicator,,1436.4,1436.4,0,0,,,766,861.84,95.84,12.5
CP-AP-HO/20-FP,CP-Applicator to fit Horizon 20mm shafts,tool,CP Applicator,,1436.4,1436.4,0,0,,,766,861.84,95.84,12.5
CP-AP-HH/35-FP,CP-Applicator to fit Herzog and Heymann 35mm shafts,tool,CP Applicator,,1436.4,1436.4,0,0,,,766,861.84,95.84,12.5
CP-AP-BF/28-FP,Large Baum 28mm CP-Applicator,tool,CP Applicator,,1436.4,1436.4,0,0,,,766,861.84,95.84,12.5
CP-AP-BF/22-FP,CP Applicator Small Baum 22mm,tool,CP Applicator,,1436.4,1436.4,0,0,,,766,861.84,95.84,12.5
TC-STA-SM/35-FP,DISCONTINUED - Heidelberg Channel Score 35mm,consumable,,,656.4,656.4,0,0,,,350,393.84,43.84,12.5
QC-DEL-WO/98-FP-6,Quad-Creaser to fit Wohlenberg Champion & City E binder 30mm,tool,Quad-Creaser,,2997,2997,0,0,,,1605.08,1798.2,193.12,12
TC-DEL-ST/50-FP,OBSELETE,tool,Deluxe Tri-Creaser,,878.4,878.4,0,0,,,478,527.04,49.04,10.3
FEMALE-RS-FIX,Fixed Female Roto Score,consumable,NEGLECTED,,600,600,0,0,,,328,360,32,9.8
FEMALE-RO,Female Rollem,consumable,NEGLECTED,,600,600,0,0,,,328,360,32,9.8
FEMALE-DM-FIX,Fixed Female Dick Moll,consumable,NEGLECTED,,600,600,0,0,,,328,360,32,9.8
FEMALE-DM,Bearing Female Dick Moll,consumable,NEGLECTED,,600,600,0,0,,,328,360,32,9.8
FEMALE-BF22-FIX,Small Baum Fixed Female,consumable,NEGLECTED,,600,600,0,0,,,328,360,32,9.8
