Product Code,Description,Sales Price,Cost Price,Type,Category,Margin %,Gina Pricing,Gina %,Uwe Pricing,Uwe %,New Distributor Price,New Distributor Price %,Price Difference,Last Order Date
EF-HH/67.5-FP,Tri-Creaser Easy Fit to fit Herzog & Heymann 50mm shafts,1096.7,103.87,tool,Easy-Fit Tri-Creaser,90.5,478,43.6,530,48.3,658.02,60.0,180.02,09/01/2020
EF-HH/35-FP,Tri-Creaser Easy Fit to fit Herzog & Heymann 35mm shafts,1096.7,187.08,tool,Easy-Fit Tri-Creaser,82.9,478,43.6,530,48.3,658.02,60.0,180.02,03/02/2023
EF-HH/30-FIX,Tri-Creaser Easy Fit to fit Herzog & Heymann 30mm shafts,1096.7,72.12,tool,Easy-Fit Tri-Creaser,93.4,478,43.6,530,48.3,658.02,60.0,180.02,14/10/2020
EF-HH/25-FP,Tri-Creaser Easy Fit to fit Herzog & Heymann 25mm shafts,1096.7,72.72,tool,Easy-Fit Tri-Creaser,93.4,478,43.6,530,48.3,658.02,60.0,180.02,03/03/2016
EF-GU/35-FP,Tri-Creaser Easy Fit to fit GUK 35mm shafts,1096.7,41.18,tool,Easy-Fit Tri-Creaser,96.2,478,43.6,530,48.3,658.02,60.0,180.02,14/02/2024
EF-GU/35-FIX,Tri-Creaser Easy Fit to fit GUK 35mm shafts with Fixed Femal,1096.7,80.36,tool,Easy-Fit Tri-Creaser,92.7,478,43.6,530,48.3,658.02,60.0,180.02,10/12/2012
EF-FI/45,Tri-Creaser Easy Fit to fit Fidia 45mm shafts,1096.7,70.81,tool,Easy-Fit Tri-Creaser,93.5,478,43.6,530,48.3,658.02,60.0,180.02,15/01/2021
EF-DM/30-FP,Tri-Creaser Easy Fit to fit Dick Moll 29.62mm shafts,1096.7,87.58,tool,Easy-Fit Tri-Creaser,92.0,478,43.6,530,48.3,658.02,60.0,180.02,29/09/2017
EF-DEL-PE/26-FP,Tri-Creaser Easy Fit to fit Pierce 27mm shafts,1096.7,94.26,tool,Easy-Fit Tri-Creaser,91.4,478,43.6,530,48.3,658.02,60.0,180.02,14/11/2023
EF-BR-RO/20-FP,Rollem Easy-Fit Tri-Creaser with Female Bearing Component,1096.7,11.86,tool,Easy-Fit Tri-Creaser,98.9,478,43.6,530,48.3,658.02,60.0,180.02,01/11/2007
EF-BF/28-FP,"Tri-Creaser Easy Fit to fit Baumfolder 28.58mm or 1 1/8"" sha",1096.7,148.09,tool,Easy-Fit Tri-Creaser,86.5,478,43.6,530,48.3,658.02,60.0,180.02,20/03/2025
EF-BF/22-FP,"Tri-Creaser Easy Fit to fit Baumfolder 22.24mm or 7/8"" shaft",1096.7,114.68,tool,Easy-Fit Tri-Creaser,89.5,478,43.6,530,48.3,658.02,60.0,180.02,13/06/2023
EF-BAC-FP,DISCONTINUED - Bacciottini Easy-Fit Tri-Creaser,1096.7,114.3,tool,Easy-Fit Tri-Creaser,89.6,478,43.6,530,48.3,658.02,60.0,180.02,28/08/2008
EF-AG/28-FP,Agor Easy-Fit Digi Creaser,404.8,1.77,tool,Easy-Fit Tri-Creaser,99.6,451,111.4,451,111.4,451.00,111.4,0.00,
EF-36-FIXED,Tri-Creaser Easy Fit to fit Agor & Multigraf 36mm shafts wit,1096.7,64.62,tool,Easy-Fit Tri-Creaser,94.1,478,43.6,530,48.3,658.02,60.0,180.02,08/01/2020
EF-25/FIX-FE,25mm Easy-Fit Fixed Female Tri-Creaser,1096.7,52.89,tool,Easy-Fit Tri-Creaser,95.2,478,43.6,530,48.3,658.02,60.0,180.02,04/06/2015
DU-ST/YE-PC,Spine-Creaser Yellow Split Plastic Creasing Rib,28,7.39,consumable,Plastic Creasing Band,73.6,20.86,74.5,20.86,74.5,20.86,74.5,0.00,05/03/2018
DU-ST/WH-PC,Spine-Creaser White Split Plastic Creasing Rib,28,7.97,consumable,Plastic Creasing Band,71.5,20.86,74.5,20.86,74.5,20.86,74.5,0.00,05/11/2024
DU-ST/BK-PC,Spine-Creaser Black Split Plastic Creasing Rib,28,8.08,consumable,Plastic Creasing Band,71.1,20.86,74.5,20.86,74.5,20.86,74.5,0.00,05/03/2018
DEMO-02,New hand Demo Unit,980,373.7,consumable,,61.9,1090,111.2,1090,111.2,1090.00,111.2,0.00,22/02/2023
DC-STA-MB/20-FP,Standard Digi-Creaser for Cas 38/52,626.4,32.61,consumable,,94.8,418,66.7,418,66.7,418.00,66.7,0.00,18/03/2014
CSM-FTROLLER,CSM - Roller to Fit CSM Feeder Tower Unit,45.5,18.71,consumable,,58.9,30,65.9,,,30.00,65.9,0.00,11/12/2025
CP-NY/SL-SH-65-B,CP Applicator Blue Nylon Sleeve Shoei 35/65,47,28.25,consumable,Nylon Sleeve,39.9,37.54,79.9,37.54,79.9,37.54,79.9,0.00,01/03/2019
CP-NY/SL-SH-65,CP Applicator Black Nylon Sleeve Shoei 35/65,47,6.96,consumable,Nylon Sleeve,85.2,37.54,79.9,37.54,79.9,37.54,79.9,0.00,
CP-NY/SL-HO-B,CP-Applicator & Multi-Tool Blue Nylon Sleeve to fit Horizon,47,31.98,consumable,Nylon Sleeve,32.0,37.54,79.9,37.54,79.9,37.54,79.9,0.00,11/03/2024
CP-NY/SL-HO-65-B,X3 coded varying sizes  blue nylon sleeve for testing,0,55.41,consumable,NEGLECTED,,37.54,,37.54,,,,,
CP-NY/SL-HO-65,X3 coded varying sizes black nylon sleeve for testing,0,54.7,consumable,NEGLECTED,,37.54,,37.54,,,,,
CP-NY/SL-HO,CP-Applicator & Multi-Tool Black Nylon Sleeve to fit Horizon,47,31.12,consumable,Nylon Sleeve,33.8,37.54,79.9,37.54,79.9,37.54,79.9,0.00,25/09/2024
CP-NY/SL-GUK-B,CP-Applicator & Multi-Tool Blue Nylon Sleeve to fit GUK 35mm,47,10.18,consumable,Nylon Sleeve,78.3,37.54,79.9,37.54,79.9,37.54,79.9,0.00,04/10/2022
CP-NY/SL-GUK,CP-Applicator & Multi-Tool Black Nylon Sleeve to fit GUK 35m,47,9.78,consumable,Nylon Sleeve,79.2,37.54,79.9,37.54,79.9,37.54,79.9,0.00,15/11/2023
CP-NY/SL-BF-28-B,CP Applicator Blue Nylon Sleeve Large Baum - 28mm,47,20.44,consumable,Nylon Sleeve,56.5,37.54,79.9,37.54,79.9,37.54,79.9,0.00,15/08/2022
CP-NY/SL-BF-28,CP Applicator Black Nylon Sleeve Large Baum - 28mm,47,19.12,consumable,Nylon Sleeve,59.3,37.54,79.9,37.54,79.9,37.54,79.9,0.00,24/06/2022
CP-NY/SL-BF-22-B,CP Applicator Blue Nylon Sleeve Small Baum -22mm,47,27.39,consumable,Nylon Sleeve,41.7,37.54,79.9,37.54,79.9,37.54,79.9,0.00,04/06/2025
CP-NY/SL-BF-22,CP Applicator Black Nylon Sleeve Small Baum -22mm,47,18.48,consumable,Nylon Sleeve,60.7,37.54,79.9,37.54,79.9,37.54,79.9,0.00,19/05/2025
CP-NY/SL-40-MOD,CP-Applicator & Multi-Tool Black Nylon Sleeve to fit MBO 40m,47,16.33,consumable,Nylon Sleeve,65.3,37.54,79.9,37.54,79.9,37.54,79.9,0.00,17/02/2023
CP-NY/SL-40-B-MOD,CP-Applicator & Multi-Tool Blue Nylon Sleeve to fit MBO 40mm,47,20.71,consumable,Nylon Sleeve,55.9,37.54,79.9,37.54,79.9,37.54,79.9,0.00,22/07/2019
CP-NY/SL-36-B,CP-Applicator & Multi-Tool Blue Nylon Sleeve to fit Agor & M,47,10.18,consumable,Nylon Sleeve,78.3,37.54,79.9,37.54,79.9,37.54,79.9,0.00,12/06/2013
CP-NY/SL-36,CP-Applicator & Multi-Tool Black Nylon Sleeve to fit Agor &,47,12.8,consumable,Nylon Sleeve,72.8,37.54,79.9,37.54,79.9,37.54,79.9,0.00,22/05/2014
CP-NY/SL-35-HH-B,CP-Applicator & Multi-Tool Blue Nylon Sleeve to fit Herzog a,47,10.18,consumable,Nylon Sleeve,78.3,37.54,79.9,37.54,79.9,37.54,79.9,0.00,15/11/2024
CP-NY/SL-35-HH,CP-Applicator & Multi-Tool Black Nylon Sleeve to fit Herzog,47,23.56,consumable,Nylon Sleeve,49.9,37.54,79.9,37.54,79.9,37.54,79.9,0.00,15/11/2024
CP-NY/SL-35-B,CP-Applicator & Multi-Tool Blue Nylon Sleeve to fit Stahl/He,47,16.18,consumable,Nylon Sleeve,65.6,37.54,79.9,37.54,79.9,37.54,79.9,0.00,06/06/2025
CP-NY/SL-35,CP-Applicator & Multi-Tool Black Nylon Sleeve to fit Stahl/H,47,20.03,consumable,Nylon Sleeve,57.4,37.54,79.9,37.54,79.9,37.54,79.9,0.00,08/01/2026
CP-NY/SL-30-HH-B,CP Applicator Blue Nylon Sleeve H&H 30mm,47,14,consumable,Nylon Sleeve,70.2,37.54,79.9,37.54,79.9,37.54,79.9,0.00,25/11/2024
CP-NY/SL-30-HH,CP Applicator Black Nylon Sleeve H&H 30mm,47,13.78,consumable,Nylon Sleeve,70.7,37.54,79.9,37.54,79.9,37.54,79.9,0.00,25/11/2024
CP-NY/SL-30-B,CP-Applicator & Multi-Tool Blue Nylon Sleeve to fit MBO & Ho,47,23.89,consumable,Nylon Sleeve,49.2,37.54,79.9,37.54,79.9,37.54,79.9,0.00,13/03/2024
CP-NY/SL-30,CP-Applicator & Multi-Tool Black Nylon Sleeve to fit MBO & H,47,23.59,consumable,Nylon Sleeve,49.8,37.54,79.9,37.54,79.9,37.54,79.9,0.00,17/01/2025
CP-NY/SL-25-B,CP-Applicator & Multi-Tool Blue Nylon Sleeve to fit Stahl/He,47,16.9,consumable,Nylon Sleeve,64.0,37.54,79.9,37.54,79.9,37.54,79.9,0.00,24/03/2025
CP-NY/SL-25,CP-Applicator & Multi-Tool Black Nylon Sleeve to fit Stahl/H,47,21.32,consumable,Nylon Sleeve,54.6,37.54,79.9,37.54,79.9,37.54,79.9,0.00,01/07/2025
CP-AP-ST/25-FP,CP-Applicator to fit Stahl/Heidelberg 25mm shafts,1436.4,651.08,tool,CP Applicator,54.7,766,53.3,766,53.3,861.84,60.0,95.84,21/12/2023
CP-AP-SM/35-FP-GUK,CP-Applicator to fit GUK 35mm shafts,1436.4,193.67,tool,CP Applicator,86.5,766,53.3,766,53.3,861.84,60.0,95.84,02/07/2024
CP-AP-SM/35-FP,CP-Applicator to fit Stahl/Heidelberg & MBO 35mm shafts,1436.4,425.67,tool,CP Applicator,70.4,766,53.3,766,53.3,861.84,60.0,95.84,19/11/2025
CP-AP-QC/36-FP,CP-Applicator to fit Agor & Multigraf 36mm shafts,1436.4,182.51,tool,CP Applicator,87.3,766,53.3,766,53.3,861.84,60.0,95.84,11/02/2010
CP-AP-NSH/GUK,GUK 35mm 2 Set Multi-Tool Black and Blue Nylon Sleeve Holder,336,30.76,consumable,,90.8,253,75.3,253,75.3,253.00,75.3,0.00,12/07/2017
CP-AP-NSH/40,40mm 2 Set Multi-Tool Black & Blue Nylon Sleeve Holder,336,78.82,consumable,,76.5,253,75.3,253,75.3,253.00,75.3,0.00,
CP-AP-NSH/36,36mm 2 set Multi-Tool Black & Blue Nylon Sleeve Holder,336,36.87,consumable,,89.0,253,75.3,253,75.3,253.00,75.3,0.00,
CP-AP-NSH/35,35mm 2 set Multi-Tool Black & Blue Nylon Sleeve Holder,336,68.47,consumable,,79.6,253,75.3,253,75.3,253.00,75.3,0.00,16/01/2023
CP-AP-NSH/30,30mm 2 Set Multi Tool Black and Blue Nylon Sleeve Holder,336,76.18,consumable,,77.3,253,75.3,253,75.3,253.00,75.3,0.00,23/12/2021
CP-AP-NSH/25,25mm 2 Set Multi Tool Black and Blue Nylon Sleeve Holder,336,74.29,consumable,,77.9,253,75.3,253,75.3,253.00,75.3,0.00,14/04/2016
CP-AP-NSH-SH/65,Shoei 65mm O/D - Multi-Tool Black & Blue Nylon Sleeve Holder,336,99.57,consumable,,70.4,253,75.3,253,75.3,253.00,75.3,0.00,01/03/2017
CP-AP-NSH-SH/55,Shoei 55mm O/D - Multi-Tool Black & Blue Nylon Sleeve Holder,336,98.78,consumable,,70.6,253,75.3,253,75.3,253.00,75.3,0.00,23/05/2016
CP-AP-NSH-HO/20,20mm Horizon Multi-Tool Nylon Sleeve Holders,336,69.69,consumable,,79.3,253,75.3,253,75.3,253.00,75.3,0.00,
CP-AP-NSH-HH/35,35mm H&H Multi Tool Black & Blue Nylon Sleeve Holder,336,47.17,consumable,,86.0,253,75.3,253,75.3,253.00,75.3,0.00,
CP-AP-NSH-HH/30,30mm H&H Multi Tool Nylon Sleeve Holder,336,46.73,consumable,,86.1,253,75.3,253,75.3,253.00,75.3,0.00,
CP-AP-NSH-BF/28,Large Baum 2 set Multi-Tool Black & Blue Nylon Sleeve Holder,336,54.72,consumable,,83.7,253,75.3,253,75.3,253.00,75.3,0.00,
CP-AP-MF/40-FP,CP-Applicator to fit MBO 40mm shafts,1436.4,620.59,tool,CP Applicator,56.8,766,53.3,766,53.3,861.84,60.0,95.84,01/02/2019
CP-AP-MF/30-FP,CP-Applicator to fit MBO & Horizon 30mm shafts,1436.4,499.38,tool,CP Applicator,65.2,766,53.3,766,53.3,861.84,60.0,95.84,20/06/2024
CP-AP-HO/20-FP,CP-Applicator to fit Horizon 20mm shafts,1436.4,272.11,tool,CP Applicator,81.1,766,53.3,766,53.3,861.84,60.0,95.84,29/09/2021
CP-AP-HH/35-FP,CP-Applicator to fit Herzog and Heymann 35mm shafts,1436.4,559.7,tool,CP Applicator,61.0,766,53.3,766,53.3,861.84,60.0,95.84,03/01/2024
CP-AP-BF/28-FP,Large Baum 28mm CP-Applicator,1436.4,884.97,tool,CP Applicator,38.4,766,53.3,766,53.3,861.84,60.0,95.84,20/08/2024
CP-AP-BF/22-FP,CP Applicator Small Baum 22mm,1436.4,554.44,tool,CP Applicator,61.4,766,53.3,766,53.3,861.84,60.0,95.84,09/07/2021
COLLAR-FF-SMY,Collar for Fast Fit Smyth,66,0,consumable,,,46,69.7,46,69.7,46.00,69.7,0.00,18/10/2021
COLLAR-FF-SH/55,Locking Collar for Shoei 55mm Fast Fit,66,0,consumable,,,46,69.7,46,69.7,46.00,69.7,0.00,21/04/2016
COLLAR-FF-RS,Locking Collar for Fast Fit Roto Score,66,0,consumable,,,46,69.7,46,69.7,46.00,69.7,0.00,10/06/2022
COLLAR-FF-ROS,Locking collar for Rosback Fast Fit,66,18.85,consumable,,71.4,46,69.7,46,69.7,46.00,69.7,0.00,18/11/2019
COLLAR-FF-RO,Locking Collar for Rollem Fast Fit,66,15.37,consumable,,76.7,46,69.7,46,69.7,46.00,69.7,0.00,18/11/2024
COLLAR-FF-HO/50,Locking Collar for Horizon,66,14.1,consumable,,78.6,46,69.7,46,69.7,46.00,69.7,0.00,
COLLAR-FF-HH/35,Locking Collar for H&H 35mm,66,18.79,consumable,,71.5,46,69.7,46,69.7,46.00,69.7,0.00,12/08/2024
COLLAR-FF-GUK/35,Locking Collar for GUK Fast Fit,66,10.06,consumable,,84.8,46,69.7,46,69.7,46.00,69.7,0.00,13/09/2019
COLLAR-FF-DM,Locking Collar for Fast Fit Dick Moll,66,26.6,consumable,,59.7,46,69.7,46,69.7,46.00,69.7,0.00,07/03/2023
COLLAR-FF-35,Locking collar for 35mm Fast Fit,66,18.81,consumable,,71.5,46,69.7,46,69.7,46.00,69.7,0.00,19/01/2023
COLLAR-FF-30,Locking collar for 30mm Fast Fit,66,16.45,consumable,,75.1,46,69.7,46,69.7,46.00,69.7,0.00,07/07/2023
COLLAR-FF-25,Locking Collar for 25mm Fast Fit,66,10,consumable,,84.8,46,69.7,46,69.7,46.00,69.7,0.00,02/08/2024
COLLAR-EF-ROS,Locking Collar for Rosback Easy Fit,66,5.91,consumable,,91.0,46,69.7,46,69.7,46.00,69.7,0.00,
COLLAR-EF-GUK-35,Locking Collar for GUK Easy Fit,66,15.81,consumable,,76.0,46,69.7,46,69.7,46.00,69.7,0.00,12/04/2019
COLLAR-EF-BF/28,Locking Collar for Easy Fit Baum 28,66,14.65,consumable,,77.8,46,69.7,46,69.7,46.00,69.7,0.00,
COLLAR-EF-35-SP,Spacer Collar for 35mm Easy Fit,66,10,consumable,,84.8,46,69.7,46,69.7,46.00,69.7,0.00,
COLLAR-EF-35,Locking Collar for 35mm Easy Fit,66,10,consumable,,84.8,46,69.7,46,69.7,46.00,69.7,0.00,02/05/2017
COLLAR-EF-30-SP,Spacer Collar for 30mm Easy Fit,66,10,consumable,,84.8,46,69.7,46,69.7,46.00,69.7,0.00,
COLLAR-EF-25-SP,Spacer Collar for 25mm Easy Fit,66,10,consumable,,84.8,46,69.7,46,69.7,46.00,69.7,0.00,
COLLAR-EF-25,Locking Collar for 25mm Easy Fit,66,10,consumable,,84.8,46,69.7,46,69.7,46.00,69.7,0.00,12/10/2018
CK-SH/65-02,Long Cutting Knife - 71mm Outer Diameter,45,9.95,consumable,Cutting Knife,77.9,32,71.1,32,71.1,32.00,71.1,0.00,19/09/2024
CK-SH/65-01,Cutting Knife - 69.5mm Outer Diameter,42,9.75,consumable,Cutting Knife,76.8,29.7,70.7,29.7,70.7,29.70,70.7,0.00,13/04/2017
CK-SH/55-02,Long Cutting Knife - 61mm Outer Diameter,45,8.55,consumable,Cutting Knife,81.0,32,71.1,32,71.1,32.00,71.1,0.00,01/10/2014
CK-SH/55-01,Cutting Knife - 59.5mm Outer Diameter,42,8.55,consumable,Cutting Knife,79.6,29.7,70.7,29.7,70.7,29.70,70.7,0.00,24/03/2022
CK-MF/40-03,Long Cutting Knife - 64mm Outer Diameter,45,26.98,consumable,Cutting Knife,40.0,32,71.1,32,71.1,32.00,71.1,0.00,05/11/2024
CK-MF/40-01,Cutting Knife - 62.5mm Outer Diameter,42,26.98,consumable,Cutting Knife,35.8,29.7,70.7,29.7,70.7,29.70,70.7,0.00,04/03/2025
CK-MB-O1,Cutting Knife - 43.5mm Outer Diameter,42,8.98,consumable,Cutting Knife,78.6,29.7,70.7,29.7,70.7,29.70,70.7,0.00,07/02/2025
CK-MB-03,Long Cutting Knife - 45.5mm Outer Diameter,45,9.75,consumable,Cutting Knife,78.3,32,71.1,32,71.1,32.00,71.1,0.00,15/06/2023
CK-MB-02,Kiss-Cutting Knife,42,8.25,consumable,Cutting Knife,80.4,29.7,70.7,29.7,70.7,29.70,70.7,0.00,23/11/2017
CK-HH/45-02,Long Cutting Knife - 73.5mm Outer Diameter,54,14,consumable,Cutting Knife,74.1,46,85.2,46,85.2,46.00,85.2,0.00,17/04/2013
CK-HH/45-01,Cutting Knife - 72mm Outer Diameter,51,14,consumable,Cutting Knife,72.5,43,84.3,43,84.3,43.00,84.3,0.00,09/07/2025
CK-HH/30-3,Long Cutting Knife - 52mm Outer Diameter,45,20.75,consumable,Cutting Knife,53.9,32,71.1,32,71.1,32.00,71.1,0.00,18/10/2023
CK-HH/30-2,Kiss-Cutting Knife,42,8.55,consumable,Cutting Knife,79.6,29.7,70.7,29.7,70.7,29.70,70.7,0.00,30/04/2014
CK-HH/30-1,Cutting Knife - 48.85mm Outer Diameter,42,8.55,consumable,Cutting Knife,79.6,29.7,70.7,29.7,70.7,29.70,70.7,0.00,30/07/2025
CK-HH/25-01,Cutting Knife 40m O/D,42,23.5,consumable,Cutting Knife,44.0,42,100.0,42,100.0,42.00,100.0,0.00,29/06/2023
CK-GUK-03,Long Cutting Knife - 65.3mm Outer Diameter,45,9.75,consumable,Cutting Knife,78.3,32,71.1,32,71.1,32.00,71.1,0.00,16/05/2023
CK-GUK-02,Kiss-Cutting Knife,42,8.55,consumable,Cutting Knife,79.6,29.7,70.7,29.7,70.7,29.70,70.7,0.00,27/07/2022
CK-GUK-01,Cutting Knife - 63mm Outer Diameter,42,19.98,consumable,Cutting Knife,52.4,29.7,70.7,29.7,70.7,29.70,70.7,0.00,23/06/2025
CK-BF/28-03,Long Cutting Knife - 61.65mm Outer Diameter,45,8.42,consumable,Cutting Knife,81.3,32,71.1,32,71.1,32.00,71.1,0.00,06/12/2016
CK-BF/28-02,Kiss-Cutting Knife,42,18,consumable,Cutting Knife,57.1,36.45,86.8,36.45,86.8,36.45,86.8,0.00,02/07/2021
CK-BF/28-01,Cutting Knife - 60.15mm Outer Diameter,42,8.42,consumable,Cutting Knife,80.0,29.7,70.7,29.7,70.7,29.70,70.7,0.00,25/01/2018
CK-BF/22-02,Kiss-Cutting Knife,42,8.42,consumable,Cutting Knife,80.0,29.7,70.7,29.7,70.7,29.70,70.7,0.00,01/11/2007
CK-30-03,Long Cutting Knife - 56mm Outer Diameter,45,19.98,consumable,Cutting Knife,55.6,32,71.1,32,71.1,32.00,71.1,0.00,24/04/2025
CK-30-02,Kiss-Cutting Knife,42,7.72,consumable,Cutting Knife,81.6,29.7,70.7,29.7,70.7,29.70,70.7,0.00,28/11/2019
CK-30-01,Cutting Knife - 52.85mm Outer Diameter,42,11.48,consumable,Cutting Knife,72.7,29.7,70.7,29.7,70.7,29.70,70.7,0.00,06/06/2025
CK-25-03,Long Cutting Knife - 50mm Outer Diameter,45,11.26,consumable,Cutting Knife,75.0,32,71.1,32,71.1,32.00,71.1,0.00,04/11/2025
CK-25-02,Kiss-Cutting Knife,42,7.6,consumable,Cutting Knife,81.9,29.7,70.7,29.7,70.7,29.70,70.7,0.00,18/06/2025
CK-25-01,Cutting Knife - 47.5mm Outer Diameter,42,11.88,consumable,Cutting Knife,71.7,29.7,70.7,29.7,70.7,29.70,70.7,0.00,15/05/2025
CK-03,Long Cutting Knife - 64mm Outer Diameter,45,12.75,consumable,Cutting Knife,71.7,32,71.1,32,71.1,32.00,71.1,0.00,21/07/2025
CK-02-V-STYLE,Double Bevelled Kiss-Cutting Knife,45,7.48,consumable,Cutting Knife,83.4,31.5,70.0,31.5,70.0,31.50,70.0,0.00,27/01/2016
CK-02,Kiss-Cutting Knife,42,7.82,consumable,Cutting Knife,81.4,29.7,70.7,29.7,70.7,29.70,70.7,0.00,20/09/2024
CK-01(62.5MM),Cutting Knife - 62.5mm Outer Diameter,42,13.1,consumable,Cutting Knife,68.8,29.7,70.7,29.7,70.7,29.70,70.7,0.00,15/01/2026
CK-01,Old Style 60.67mm O/D Cutting Knives,42,12.5,consumable,Cutting Knife,70.2,29.7,70.7,29.7,70.7,29.70,70.7,0.00,13/03/2024
CC-MU-GC,Muller Spine-Creaser Groove Cutting Unit,10,2.8,consumable,,72.0,13.7,137.0,13.7,137.0,13.70,137.0,0.00,
CC-MU-01-WASH,Washers for CC-MU-01,2.5,0.23,consumable,,90.8,1.64,65.6,1.64,65.6,1.64,65.6,0.00,
CC-MU-01-BOLT,Fixing bolt for CC-MU-01,3.5,0.06,consumable,,98.3,2.03,58.0,2.03,58.0,2.10,60.0,0.07,26/09/2015
CC-MU-01-A,Spine-Creaser to fit M�ller Martini 1294 stitching machine c,1616.4,109.06,tool,Spine-Creaser,93.3,640,39.6,640,39.6,969.84,60.0,329.84,06/09/2012
CC-MU-01,Spine-Creaser to fit M�ller Martini (older) 1528 & 1529 stit,1916.4,156.16,tool,Spine-Creaser,91.9,955,49.8,955,49.8,1149.84,60.0,194.84,26/06/2025
CB-SH/65-01,Cutting Boss Shoei 65mm,108,23.05,consumable,Cutting Boss,78.7,85,78.7,85,78.7,85.00,78.7,0.00,28/09/2023
CB-SH/55-01,Cutting Boss Shoei 55mm,108,20.05,consumable,Cutting Boss,81.4,85,78.7,85,78.7,85.00,78.7,0.00,25/03/2010
CB-MF/40-01,Cutting Boss MBO 40mm,108,19.5,consumable,Cutting Boss,81.9,85,78.7,85,78.7,85.00,78.7,0.00,05/11/2024
CB-MB-01,Cutting Boss MB,108,15.18,consumable,Cutting Boss,85.9,85,78.7,85,78.7,85.00,78.7,0.00,20/09/2024
CB-HO-01,Cutting Boss Horizon,108,15.5,consumable,Cutting Boss,85.6,85,78.7,85,78.7,85.00,78.7,0.00,03/09/2021
CB-HH-40,Cutting Boss H&H 40m,108,23.98,consumable,Cutting Boss,77.8,85,78.7,85,78.7,85.00,78.7,0.00,
CB-HH-30,Cutting Boss Herzog & Heymann - 30 mm,108,23.45,consumable,Cutting Boss,78.3,85,78.7,85,78.7,85.00,78.7,0.00,13/10/2025
CB-HH-02,Cutting Boss Herzog & Heymann - 45mm I/D,108,68.75,consumable,Cutting Boss,36.3,85,78.7,85,78.7,85.00,78.7,0.00,05/10/2017
CB-HH-01,Cutting Boss Herzog & Heymann - 35mm,108,32.98,consumable,Cutting Boss,69.5,85,78.7,85,78.7,85.00,78.7,0.00,30/10/2024
CB-GUK-01,Cutting Boss GUK,108,17.82,consumable,Cutting Boss,83.5,85,78.7,85,78.7,85.00,78.7,0.00,30/04/2025
CB-BF/28-01,Cutting Boss Large Baum,108,20.2,consumable,Cutting Boss,81.3,85,78.7,85,78.7,85.00,78.7,0.00,26/09/2014
CB-30-01,Cutting Boss 30 mm,108,17.07,consumable,Cutting Boss,84.2,85,78.7,85,78.7,85.00,78.7,0.00,21/08/2024
CB-25-01,Cutting Boss 25 mm,108,18.85,consumable,Cutting Boss,82.5,85,78.7,85,78.7,85.00,78.7,0.00,03/10/2025
CB-02/CD,Narrow Cutting Boss for CD & DVD inlays 35mm shaft,118,27.3,consumable,Cutting Boss,76.9,98,83.1,98,83.1,98.00,83.1,0.00,
CB-02,Cutting Boss - 35 mm,108,22.78,consumable,Cutting Boss,78.9,85,78.7,85,78.7,85.00,78.7,0.00,04/08/2025
CB-01,Cutting Boss - 36 mm,108,17.12,consumable,Cutting Boss,84.1,85,78.7,85,78.7,85.00,78.7,0.00,02/10/2024
C-SPAN68.75,C-Spanner for DCM/MCM Machines,26.7,11,consumable,,58.8,20.55,77.0,20.55,77.0,20.55,77.0,0.00,07/11/2023
AGOR-3,Agor TurboCreaser Starter Pack Option 3 35mm. DISCONTINUED,1764,190.08,consumable,,89.2,1480,83.9,1480,83.9,1480.00,83.9,0.00,12/12/2013
AGOR-2,Agor Turbo-Creaser Starter Pack Option 2. DISCONTINUED,1323.6,256.84,consumable,,80.6,1480,111.8,1480,111.8,1480.00,111.8,0.00,13/12/2013
AGOR-1,Agor Turbo-Creaser Starter Pack Option1 DISCONTINUED,1764,182.96,consumable,,89.6,1480,83.9,1480,83.9,1480.00,83.9,0.00,13/03/2020
8TORX-TOOL,T8 Torx Flag Keys,7.5,1.26,consumable,,83.2,6.85,91.3,6.85,91.3,6.85,91.3,0.00,08/05/2024
8MMX6-SCREWS,M8 x 6mm Brass Tipped Grubscrew,3.5,1.47,consumable,,58.0,2.03,58.0,3,85.7,2.10,60.0,0.07,24/07/2025
6X25SCREWS,M6 x 25mm Slotted Headless Screw,3.5,0.23,consumable,,93.4,2.03,58.0,3,85.7,2.10,60.0,0.07,
6MMX8-SCREWS,M6 x 8mm Brass Tipped Grubscrew,3.5,1.29,consumable,,63.1,2.03,58.0,3,85.7,2.10,60.0,0.07,13/02/2025
6MMX6.5SCREWS,M6 x 6.5mm Brass Tipped Grubscrew,3.5,0.64,consumable,,81.7,2.03,58.0,3,85.7,2.10,60.0,0.07,10/04/2025
6MMX36-SCREWS,6mm x 36mm Hexagon Screw,3.5,1,consumable,,71.4,2.03,58.0,3,85.7,2.10,60.0,0.07,16/07/2024
6MM-SCREWS,M6 x 5mm Brass Tipped Grubscrew,3.5,0.51,consumable,,85.4,2.03,58.0,3,85.7,2.10,60.0,0.07,22/10/2024
5MMX6-DOM-SCREWS,M5 x 6mm Socket Dome Screw - Dave has them,3.5,0,consumable,,,2.03,58.0,3,85.7,2.10,60.0,0.07,24/08/2011
5MMX35-SCREWS,5mm x 30mm Screws,3.5,0.11,consumable,,96.9,2.03,58.0,3,85.7,2.10,60.0,0.07,
5MMX10-SCREWS,M5 x 10mm long stainless steel screws,3.5,0.09,consumable,,97.4,2.03,58.0,3,85.7,2.10,60.0,0.07,
