product_code,standard_price,show_in_distributor_portal
MT-MF/40/CUTTING-OPTION-2,null,TRUE
MT-MF/40CUTTING-OPT2,null,TRUE
MT-01/CUTTING-OPTION-2,null,TRUE
MT-SH/55/CUTTING-OPTION-2,null,TRUE
MT-SH/65/CUTTING-OPTION-2,null,TRUE
MT-02/CUTTING-OPTION-2,null,TRUE
MT-03/CUTTING-OPTION-2,null,TRUE
MT-CR/GU-CAS,null,TRUE
MT-HH/25/CUTTING-OPTION-2,null,TRUE
MT-HH/30/PERF-OPTION-1,null,TRUE
MT-CR/BF-28-CAS,null,TRUE
MT-MF/40/PERF-OPTION-1,null,TRUE
MT-SH/55/PERF-OPTION-1,null,TRUE
MT-SH/65/PERF-OPTION-1,null,TRUE
MT-CR/SH-65-CAS,null,TRUE
MT-04/COMBO-B,null,TRUE
MT-02/COMBO-B,null,TRUE
MT-SH/COMBO-65,null,TRUE
MT-NSH-MB/20,null,TRUE
PH-PRATHAM/20-1,null,TRUE
PH-PRATHAM/30-1,null,TRUE
QC-KB/94-ENDFLAP-FP-01,null,TRUE
QC-DEL-WO/98-ENDFLAP-FP,null,TRUE
QC-HO-2S/25-FP-7,null,TRUE
QC-DEL-KB/114-FP-6,null,TRUE
QC-DEL-KB/58-FP,null,TRUE
QC-MU/ALE-LF-4C-FP,null,TRUE
QC-MPB-2S/30-FP-7,null,TRUE
QC-DEL-MPB/30-FP-7,null,TRUE
QC-DEL-MPB/30-FP-10,null,TRUE
QC-DEL-MPB/30-FP-5-B,null,TRUE
QC-DEL-MPB/30-FP-8,null,TRUE
QC-DEL-MPB/30-FP-5-B-EXT,null,TRUE
QC-MU/PA-FP-6,null,TRUE
QC-MU/PA-FP-6-01-DC,null,TRUE
QC-MU/PO-FP-6,null,TRUE
QC-MU/PO-FP-7.5,null,TRUE
QC-MU/ALE-FP-6,null,TRUE
QC-DEL-KB/26-6C-FP-01,null,TRUE
SC-MU/ADJ-6C-FP,null,TRUE
QC-ADJ-KB/94-FP-01,null,TRUE
SC-MU/ADJ-FP-01,null,TRUE
QC-DEL-UB/6-FP,null,TRUE
QC-DEL-GO/6-FP,null,TRUE
QC-DEL-UB/6-FP-01,null,TRUE
QC-HO-2S/25-FP-6,null,TRUE
QC-DEL-KB/26-FP-6-01,null,TRUE
QC-DEL-KB/26-FP-5-01,null,TRUE
QC-MU-AG-30-FP,null,TRUE
QC-DEL-MPB/30-FP-5,null,TRUE
QC-MU/PA-FP-6-01,null,TRUE
QC-MU/PAN-FP-6,null,TRUE
QC-MPB-2S/30-FP-6,null,TRUE
QC-MU/SIG-FP-6,null,TRUE
QC-DEL-WO/98-FP-6,null,TRUE
QC-DEL-KB/94-FP-6,null,TRUE
QC-DEL-WO/98-ADJ/6C-FP,null,TRUE
QC-DEL-WO/98-FP-5,null,TRUE
QC-DEL-WO/98-ADJ,null,TRUE
999-SS,null,TRUE
317-SS,null,TRUE
SHC-ST/25-01,null,TRUE
SHC-ST-ADJ/25-FP,null,TRUE
SHC-ADJ-MF/30-FP,null,TRUE
SHC-MF/30-02,null,TRUE
SHC-MF/30-01,null,TRUE
SHC-MF/30-01-B,null,TRUE
SHC-04-B,null,TRUE
SHC-ADJ/04-FP,null,TRUE
SHC-STA-ADJ/04-FP,null,TRUE
SHC-STA-ADJ/03-FP,null,TRUE
CSM/25-SCH-DSF-10MM,null,TRUE
CSM/25-SHC-DSF,null,TRUE
SHC-GUK-2-B,null,TRUE
SHC-STA-ADJ/30-FP,null,TRUE
SHC-ADJ/DM-FP,null,TRUE
SHC-01,null,TRUE
SHC-GUK-2,null,TRUE
SHC-RO,null,TRUE
SHC-SAMC-FP,null,TRUE
SC-DU-02,null,TRUE
SC-MU-06,null,TRUE
SC-MU-04,null,TRUE
SC-MU/ADJ-LF-4C-FP,null,TRUE
SC-DU-01,null,TRUE
SC-SH-01,null,TRUE
SC-HD-03,null,TRUE
SC-HD-01,null,TRUE
SC-HD-02,null,TRUE
SC-HD-04,null,TRUE
SC-HO-02,null,TRUE
SC-HO-01,null,TRUE
SC-HOR/25-FP,null,TRUE
SC-HOR/25-FP-DSF-01,null,TRUE
CC-MU-01,null,TRUE
SC-MU-05,null,TRUE
CC-MU-01-A,null,TRUE
SC-MU-02,null,TRUE
SC-MU-03,null,TRUE
SC-MU-02-TEMPO,null,TRUE
SC-OS-02,null,TRUE
SC-OS-01,null,TRUE
TRI-WEB-03,null,TRUE
TRI-WEB-04,null,TRUE
PD-WEB,null,TRUE
TRI-WEB-05,null,TRUE
TRI-WEB-02,null,TRUE
TRI-WEB-01,null,TRUE
QC-BI-01,null,TRUE
QC-MU/TRE-FP-6,null,TRUE
SHC-03,null,TRUE
SHC-GUK,null,TRUE
SHC-ADJ/03-FP,null,TRUE
SHC-04,null,TRUE
PD-DEL-KON-60-FP,null,TRUE
SC-MC-01,null,TRUE
PD-DEL-HO/24.8-FP,null,TRUE
QC-DEL-KB/26-FP-6,null,TRUE
QC-DEL-KB/26-6C-FP,null,TRUE
FF-ROS/25-FP-DSF-01-B,null,TRUE
FF-ROS/25-DSF,null,TRUE
